META|avx2=1|liboqs=0.16.0
noncanon-q3329-last|ML-KEM-1024|fail-modulus|seed:781000+coeff[1023]:=3329|rc=-1|rejected
noncanon-v4000-last|ML-KEM-1024|fail-modulus|seed:781000+coeff[1023]:=4000|rc=-1|rejected
noncanon-max4095-last|ML-KEM-1024|fail-modulus|seed:781000+coeff[1023]:=4095|rc=-1|rejected
len-minus-1|ML-KEM-1024|fail-type|derived:len-1|rc=n/a|inexpressible-at-api
len-plus-1|ML-KEM-1024|fail-type|derived:len+1|rc=n/a|inexpressible-at-api
rho-zero|ML-KEM-1024|pass|derived:rho-mutation|rc=0|accepted
rho-ff|ML-KEM-1024|pass|derived:rho-mutation|rc=0|accepted
rho-prng-a|ML-KEM-1024|pass|derived:rho-mutation|rc=0|accepted
rho-prng-b|ML-KEM-1024|pass|derived:rho-mutation|rc=0|accepted
cross-set-1024-as-768|ML-KEM-768|fail-type|seed:555000+4000|rc=n/a|inexpressible-at-api
cross-set-1024-as-512|ML-KEM-512|fail-type|seed:555000+4000|rc=n/a|inexpressible-at-api
cross-set-768-as-512|ML-KEM-512|fail-type|seed:555000+3000|rc=n/a|inexpressible-at-api
congruent-plant|ML-KEM-512|fail-modulus|seed:911001+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-512|fail-modulus|seed:911002+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-512|fail-modulus|seed:911003+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-512|fail-modulus|seed:911004+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-512|fail-modulus|seed:911005+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-512|fail-modulus|seed:911006+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-512|fail-modulus|seed:911007+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-768|fail-modulus|seed:912000+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-768|fail-modulus|seed:912002+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-768|fail-modulus|seed:912004+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-768|fail-modulus|seed:912005+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-768|fail-modulus|seed:912006+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-768|fail-modulus|seed:912007+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-1024|fail-modulus|seed:913001+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-1024|fail-modulus|seed:913002+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-1024|fail-modulus|seed:913003+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-1024|fail-modulus|seed:913004+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-1024|fail-modulus|seed:913005+plant(c+q)@0,mid,last|rc=-1|rejected
congruent-plant|ML-KEM-1024|fail-modulus|seed:913007+plant(c+q)@0,mid,last|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-512|fail-modulus|wycheproof:tcId2|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-512|fail-modulus|wycheproof:tcId3|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-512|fail-modulus|wycheproof:tcId4|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-512|fail-modulus|wycheproof:tcId5|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-512|fail-modulus|wycheproof:tcId6|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-512|fail-modulus|wycheproof:tcId7|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-512|fail-modulus|wycheproof:tcId8|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-512|fail-modulus|wycheproof:tcId9|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId2|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId3|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId4|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId5|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId6|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId7|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId8|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId9|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId10|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId11|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId12|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-768|fail-modulus|wycheproof:tcId13|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId2|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId3|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId4|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId5|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId6|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId7|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId8|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId9|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId10|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId11|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId12|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId13|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId14|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId15|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId16|rc=-1|rejected
wycheproof-modoverflow|ML-KEM-1024|fail-modulus|wycheproof:tcId17|rc=-1|rejected
SUMMARY|total=199|matched=199
