META|tool=gcc|version=gcc.exe (Rev5, Built by MSYS2 project) 16.1.0
META|tool=clang|version=unavailable
META|host=MSYS_NT-10.0-26100-ARM64 3.6.9-01d6c708.x86_64|run=local
META|round=2|barriers=asm,opaque-tu|families=d,ctl
c|05|asm|gcc-O3|0|7a7b74aa1ac83894db6c5b70233d361fd1a5544298aad4482b73def11daac73b|OK
c|06|asm|gcc-O0|0|9ea6b8ad31b49c14d2be9e2b31efbb9fbb0bd41e7bdae5e6f2e3a3a7d521e5ce|BASELINE
c|06|asm|gcc-O2|0|9ea6b8ad31b49c14d2be9e2b31efbb9fbb0bd41e7bdae5e6f2e3a3a7d521e5ce|OK
c|06|asm|gcc-O3|0|9ea6b8ad31b49c14d2be9e2b31efbb9fbb0bd41e7bdae5e6f2e3a3a7d521e5ce|OK
c|07|asm|gcc-O0|0|a7beca93cbcdb2de36f52648bffb330940cf2c35cd6334eb670355c13d3a31a0|BASELINE
c|07|asm|gcc-O2|0|a7beca93cbcdb2de36f52648bffb330940cf2c35cd6334eb670355c13d3a31a0|OK
c|07|asm|gcc-O3|0|a7beca93cbcdb2de36f52648bffb330940cf2c35cd6334eb670355c13d3a31a0|OK
c|08|asm|gcc-O0|0|1c97cfe9f4f6dad1d21eb13b5c24eae94cd45a5665d94cc28555650a77e81e29|BASELINE
c|08|asm|gcc-O2|0|1c97cfe9f4f6dad1d21eb13b5c24eae94cd45a5665d94cc28555650a77e81e29|OK
c|08|asm|gcc-O3|0|1c97cfe9f4f6dad1d21eb13b5c24eae94cd45a5665d94cc28555650a77e81e29|OK
c|09|asm|gcc-O0|0|c67cb8339c8135ede919b985eec5d8a2cabe6f4bede38e52923c22285f502cd3|BASELINE
c|09|asm|gcc-O2|0|c67cb8339c8135ede919b985eec5d8a2cabe6f4bede38e52923c22285f502cd3|OK
c|09|asm|gcc-O3|0|c67cb8339c8135ede919b985eec5d8a2cabe6f4bede38e52923c22285f502cd3|OK
c|10|asm|gcc-O0|0|43b8302d4704151f69a92a7e05a4a94941de7cf951954a85c0588bfedd461149|BASELINE
c|10|asm|gcc-O2|0|43b8302d4704151f69a92a7e05a4a94941de7cf951954a85c0588bfedd461149|OK
c|10|asm|gcc-O3|0|43b8302d4704151f69a92a7e05a4a94941de7cf951954a85c0588bfedd461149|OK
d|01|asm|gcc-O0|0|2519d84033ad918135a273e321561c75dcb7de012af7e87a763ace053e18dac4|BASELINE
d|01|asm|gcc-O2|0|2519d84033ad918135a273e321561c75dcb7de012af7e87a763ace053e18dac4|OK
d|01|asm|gcc-O3|0|2519d84033ad918135a273e321561c75dcb7de012af7e87a763ace053e18dac4|OK
d|02|asm|gcc-O0|0|01cea0552f692ca4bc56132e7d4e3a8503efd2d00bdade3196d95a8a5798a2c3|BASELINE
d|02|asm|gcc-O2|0|01cea0552f692ca4bc56132e7d4e3a8503efd2d00bdade3196d95a8a5798a2c3|OK
d|02|asm|gcc-O3|0|01cea0552f692ca4bc56132e7d4e3a8503efd2d00bdade3196d95a8a5798a2c3|OK
d|03|asm|gcc-O0|0|fca71ac0df53ee1f4f084bfd43cb5c12dd909f98883865be877b4e381cd02fb4|BASELINE
