META|runtime_libcrypto=OpenSSL 3.5.7 9 Jun 2026|compiled_headers=OpenSSL 3.5.7 9 Jun 2026|mode=fips-only
META|fips_provider=not-loaded|status=unavailable|reason=system library|common libcrypto routines: provider section error|configuration file routines: module initialization error
META|default_provider=loaded
valid-control|ML-KEM-512|pass|seed:20262824|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262824|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262825|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262825|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262826|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262826|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262827|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262827|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262828|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262828|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262829|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262829|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262830|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262830|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262831|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262831|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262832|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262832|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262833|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262833|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262834|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262834|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262835|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262835|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262836|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262836|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262837|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262837|format=raw|provider=fips|blocked|reason=fips-unavailable
valid-control|ML-KEM-512|pass|seed:20262838|format=raw|provider=default|import-accepted
valid-control|ML-KEM-512|pass|seed:20262838|format=raw|provider=fips|blocked|reason=fips-unavailable
