axis	vector_id	adapter	mode	expected_hex	actual_hex	match	verdict
integer_shortest_form	int_neg_-256	lib_cbor_x	default	38ff	38ff	MATCH	PASS
integer_shortest_form	int_neg_-256	lib_ciborium	default	38ff	38ff	MATCH	PASS
integer_shortest_form	int_neg_-256	lib_ciborium	canonical	38ff	38ff	MATCH	PASS
integer_shortest_form	int_neg_-257	lib_cbor2	default	390100	390100	MATCH	PASS
integer_shortest_form	int_neg_-257	lib_cbor2	canonical	390100	390100	MATCH	PASS
integer_shortest_form	int_neg_-257	lib_cbor_x	default	390100	390100	MATCH	PASS
integer_shortest_form	int_neg_-257	lib_ciborium	default	390100	390100	MATCH	PASS
integer_shortest_form	int_neg_-257	lib_ciborium	canonical	390100	390100	MATCH	PASS
integer_shortest_form	int_neg_-258	lib_cbor2	default	390101	390101	MATCH	PASS
integer_shortest_form	int_neg_-258	lib_cbor2	canonical	390101	390101	MATCH	PASS
integer_shortest_form	int_neg_-258	lib_cbor_x	default	390101	390101	MATCH	PASS
integer_shortest_form	int_neg_-258	lib_ciborium	default	390101	390101	MATCH	PASS
integer_shortest_form	int_neg_-258	lib_ciborium	canonical	390101	390101	MATCH	PASS
integer_shortest_form	int_neg_-65535	lib_cbor2	default	39fffe	39fffe	MATCH	PASS
integer_shortest_form	int_neg_-65535	lib_cbor2	canonical	39fffe	39fffe	MATCH	PASS
integer_shortest_form	int_neg_-65535	lib_cbor_x	default	39fffe	39fffe	MATCH	PASS
integer_shortest_form	int_neg_-65535	lib_ciborium	default	39fffe	39fffe	MATCH	PASS
integer_shortest_form	int_neg_-65535	lib_ciborium	canonical	39fffe	39fffe	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_cbor2	default	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_cbor2	canonical	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_cbor_x	default	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_ciborium	default	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_ciborium	canonical	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65537	lib_cbor2	default	3a00010000	3a00010000	MATCH	PASS
integer_shortest_form	int_neg_-65537	lib_cbor2	canonical	3a00010000	3a00010000	MATCH	PASS
integer_shortest_form	int_neg_-65537	lib_cbor_x	default	3a00010000	3a00010000	MATCH	PASS
integer_shortest_form	int_neg_-65537	lib_ciborium	default	3a00010000	3a00010000	MATCH	PASS
integer_shortest_form	int_neg_-65537	lib_ciborium	canonical	3a00010000	3a00010000	MATCH	PASS
integer_shortest_form	int_neg_-65538	lib_cbor2	default	3a00010001	3a00010001	MATCH	PASS
integer_shortest_form	int_neg_-65538	lib_cbor2	canonical	3a00010001	3a00010001	MATCH	PASS
integer_shortest_form	int_neg_-65538	lib_cbor_x	default	3a00010001	3a00010001	MATCH	PASS
integer_shortest_form	int_neg_-65538	lib_ciborium	default	3a00010001	3a00010001	MATCH	PASS
integer_shortest_form	int_neg_-65538	lib_ciborium	canonical	3a00010001	3a00010001	MATCH	PASS
integer_shortest_form	int_neg_-128	lib_cbor2	default	387f	387f	MATCH	PASS
integer_shortest_form	int_neg_-128	lib_cbor2	canonical	387f	387f	MATCH	PASS
integer_shortest_form	int_neg_-128	lib_cbor_x	default	387f	387f	MATCH	PASS
integer_shortest_form	int_neg_-128	lib_ciborium	default	387f	387f	MATCH	PASS
integer_shortest_form	int_neg_-128	lib_ciborium	canonical	387f	387f	MATCH	PASS
integer_shortest_form	int_neg_-129	lib_cbor2	default	3880	3880	MATCH	PASS
integer_shortest_form	int_neg_-129	lib_cbor2	canonical	3880	3880	MATCH	PASS
integer_shortest_form	int_neg_-129	lib_cbor_x	default	3880	3880	MATCH	PASS
integer_shortest_form	int_neg_-129	lib_ciborium	default	3880	3880	MATCH	PASS
integer_shortest_form	int_neg_-129	lib_ciborium	canonical	3880	3880	MATCH	PASS
integer_shortest_form	int_neg_-256	lib_cbor2	default	38ff	38ff	MATCH	PASS
integer_shortest_form	int_neg_-256	lib_cbor2	canonical	38ff	38ff	MATCH	PASS
integer_shortest_form	int_neg_-256	lib_cbor_x	default	38ff	38ff	MATCH	PASS
integer_shortest_form	int_neg_-256	lib_ciborium	default	38ff	38ff	MATCH	PASS
integer_shortest_form	int_neg_-256	lib_ciborium	canonical	38ff	38ff	MATCH	PASS
integer_shortest_form	int_neg_-32768	lib_cbor2	default	397fff	397fff	MATCH	PASS
integer_shortest_form	int_neg_-32768	lib_cbor2	canonical	397fff	397fff	MATCH	PASS
integer_shortest_form	int_neg_-32768	lib_cbor_x	default	397fff	397fff	MATCH	PASS
integer_shortest_form	int_neg_-32768	lib_ciborium	default	397fff	397fff	MATCH	PASS
integer_shortest_form	int_neg_-32768	lib_ciborium	canonical	397fff	397fff	MATCH	PASS
integer_shortest_form	int_neg_-32769	lib_cbor2	default	398000	398000	MATCH	PASS
integer_shortest_form	int_neg_-32769	lib_cbor2	canonical	398000	398000	MATCH	PASS
integer_shortest_form	int_neg_-32769	lib_cbor_x	default	398000	398000	MATCH	PASS
integer_shortest_form	int_neg_-32769	lib_ciborium	default	398000	398000	MATCH	PASS
integer_shortest_form	int_neg_-32769	lib_ciborium	canonical	398000	398000	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_cbor2	default	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_cbor2	canonical	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_cbor_x	default	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_ciborium	default	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-65536	lib_ciborium	canonical	39ffff	39ffff	MATCH	PASS
integer_shortest_form	int_neg_-101	lib_cbor2	default	3864	3864	MATCH	PASS
integer_shortest_form	int_neg_-101	lib_cbor2	canonical	3864	3864	MATCH	PASS
integer_shortest_form	int_neg_-101	lib_cbor_x	default	3864	3864	MATCH	PASS
integer_shortest_form	int_neg_-101	lib_ciborium	default	3864	3864	MATCH	PASS
integer_shortest_form	int_neg_-101	lib_ciborium	canonical	3864	3864	MATCH	PASS
integer_shortest_form	int_neg_-1001	lib_cbor2	default	3903e8	3903e8	MATCH	PASS
integer_shortest_form	int_neg_-1001	lib_cbor2	canonical	3903e8	3903e8	MATCH	PASS
integer_shortest_form	int_neg_-1001	lib_cbor_x	default	3903e8	3903e8	MATCH	PASS
integer_shortest_form	int_neg_-1001	lib_ciborium	default	3903e8	3903e8	MATCH	PASS
integer_shortest_form	int_neg_-1001	lib_ciborium	canonical	3903e8	3903e8	MATCH	PASS
integer_shortest_form	int_neg_-1000001	lib_cbor2	default	3a000f4240	3a000f4240	MATCH	PASS
integer_shortest_form	int_neg_-1000001	lib_cbor2	canonical	3a000f4240	3a000f4240	MATCH	PASS
integer_shortest_form	int_neg_-1000001	lib_cbor_x	default	3a000f4240	3a000f4240	MATCH	PASS
integer_shortest_form	int_neg_-1000001	lib_ciborium	default	3a000f4240	3a000f4240	MATCH	PASS
integer_shortest_form	int_neg_-1000001	lib_ciborium	canonical	3a000f4240	3a000f4240	MATCH	PASS
map_key_sort	map_mixed_lengths	lib_cbor2	default	b30001010105010a0117012001290118640118c8013863016161016162016261610162616201626261016361616101636162630163616264016378797a01	b30001010105010a01170118640118c80161610161620162616101626162016262610120012901386301636162630163616264016378797a016361616101	DIVERGE	SPEC_VIOLATION
map_key_sort	map_mixed_lengths	lib_cbor2	canonical	b30001010105010a0117012001290118640118c8013863016161016162016261610162616201626261016361616101636162630163616264016378797a01	b30001010105010a0117012001290118640118c8013863016161016162016261610162616201626261016361616101636162630163616264016378797a01	MATCH	PASS
map_key_sort	map_mixed_lengths	lib_cbor_x	default	b30001010105010a0117012001290118640118c8013863016161016162016261610162616201626261016361616101636162630163616264016378797a01	d90103b30001010105010a01170118640118c80161610161620162616101626162016262610120012901386301636162630163616264016378797a016361616101	DIVERGE	SPEC_AMBIGUITY
map_key_sort	map_mixed_lengths	lib_ciborium	default	b30001010105010a0117012001290118640118c8013863016161016162016261610162616201626261016361616101636162630163616264016378797a01	b30001010105010a01170118640118c80161610161620162616101626162016262610120012901386301636162630163616264016378797a016361616101	DIVERGE	SPEC_VIOLATION
map_key_sort	map_mixed_lengths	lib_ciborium	canonical	b30001010105010a0117012001290118640118c8013863016161016162016261610162616201626261016361616101636162630163616264016378797a01	b30001010105010a0117012001290118640118c8013863016161016162016261610162616201626261016361616101636162630163616264016378797a01	MATCH	PASS
map_key_sort	map_rfc_4_2_3_example	lib_cbor2	default	a80a012001f401186401617a018120016261610181186401	a8186401617a01626161010a012001f40181186401812001	DIVERGE	SPEC_VIOLATION
map_key_sort	map_rfc_4_2_3_example	lib_cbor2	canonical	a80a012001f401186401617a018120016261610181186401	a80a012001f401186401617a018120016261610181186401	MATCH	PASS
map_key_sort	map_rfc_4_2_3_example	lib_cbor_x	default	a80a012001f401186401617a018120016261610181186401	d90103a8186401617a01626161010a012001f40181186401812001	DIVERGE	SPEC_AMBIGUITY
map_key_sort	map_rfc_4_2_3_example	lib_ciborium	default	a80a012001f401186401617a018120016261610181186401	a8186401617a01626161010a012001f40181186401812001	DIVERGE	SPEC_VIOLATION
map_key_sort	map_rfc_4_2_3_example	lib_ciborium	canonical	a80a012001f401186401617a018120016261610181186401	a80a012001f401186401617a018120016261610181186401	MATCH	PASS
map_key_sort	map_same_length_lex	lib_cbor2	default	a3016161026162036163	a3016161026162036163	MATCH	PASS
map_key_sort	map_same_length_lex	lib_cbor2	canonical	a3016161026162036163	a3016161026162036163	MATCH	PASS
map_key_sort	map_same_length_lex	lib_cbor_x	default	a3016161026162036163	d90103a3016161026162036163	DIVERGE	SPEC_AMBIGUITY
map_key_sort	map_same_length_lex	lib_ciborium	default	a3016161026162036163	a3016161026162036163	MATCH	PASS
map_key_sort	map_same_length_lex	lib_ciborium	canonical	a3016161026162036163	a3016161026162036163	MATCH	PASS
map_key_sort	map_boundary_lengths_1_2_3	lib_cbor2	default	a3000218640362616101	a3626161010002186403	DIVERGE	SPEC_VIOLATION
map_key_sort	map_boundary_lengths_1_2_3	lib_cbor2	canonical	a3000218640362616101	a3000218640362616101	MATCH	PASS
map_key_sort	map_boundary_lengths_1_2_3	lib_cbor_x	default	a3000218640362616101	d90103a3626161010002186403	DIVERGE	SPEC_AMBIGUITY
map_key_sort	map_boundary_lengths_1_2_3	lib_ciborium	default	a3000218640362616101	a3626161010002186403	DIVERGE	SPEC_VIOLATION
map_key_sort	map_boundary_lengths_1_2_3	lib_ciborium	canonical	a3000218640362616101	a3000218640362616101	MATCH	PASS
map_key_sort	map_mixed_types	lib_cbor2	default	a60a032002f406186405617a0462616101	a66261610120020a03617a04186405f406	DIVERGE	SPEC_VIOLATION
map_key_sort	map_mixed_types	lib_cbor2	canonical	a60a032002f406186405617a0462616101	a60a032002f406186405617a0462616101	MATCH	PASS
map_key_sort	map_mixed_types	lib_cbor_x	default	a60a032002f406186405617a0462616101	d90103a66261610120020a03617a04186405f406	DIVERGE	SPEC_AMBIGUITY
map_key_sort	map_mixed_types	lib_ciborium	default	a60a032002f406186405617a0462616101	a66261610120020a03617a04186405f406	DIVERGE	SPEC_VIOLATION
map_key_sort	map_mixed_types	lib_ciborium	canonical	a60a032002f406186405617a0462616101	a60a032002f406186405617a0462616101	MATCH	PASS
simple_value_shortest_form	simple_False	lib_cbor2	default	f4	f4	MATCH	PASS
simple_value_shortest_form	simple_False	lib_cbor2	canonical	f4	f4	MATCH	PASS
simple_value_shortest_form	simple_False	lib_cbor_x	default	f4	f4	MATCH	PASS
simple_value_shortest_form	simple_False	lib_ciborium	default	f4	f4	MATCH	PASS
simple_value_shortest_form	simple_False	lib_ciborium	canonical	f4	f4	MATCH	PASS
simple_value_shortest_form	simple_True	lib_cbor2	default	f5	f5	MATCH	PASS
simple_value_shortest_form	simple_True	lib_cbor2	canonical	f5	f5	MATCH	PASS
simple_value_shortest_form	simple_True	lib_cbor_x	default	f5	f5	MATCH	PASS
simple_value_shortest_form	simple_True	lib_ciborium	default	f5	f5	MATCH	PASS
simple_value_shortest_form	simple_True	lib_ciborium	canonical	f5	f5	MATCH	PASS
simple_value_shortest_form	simple_None	lib_cbor2	default	f6	f6	MATCH	PASS
simple_value_shortest_form	simple_None	lib_cbor2	canonical	f6	f6	MATCH	PASS
simple_value_shortest_form	simple_None	lib_cbor_x	default	f6	f6	MATCH	PASS
simple_value_shortest_form	simple_None	lib_ciborium	default	f6	f6	MATCH	PASS
simple_value_shortest_form	simple_None	lib_ciborium	canonical	f6	f6	MATCH	PASS
simple_value_shortest_form	simple_undefined	lib_cbor2	default	69756e646566696e6564	69756e646566696e6564	MATCH	PASS
simple_value_shortest_form	simple_undefined	lib_cbor2	canonical	69756e646566696e6564	69756e646566696e6564	MATCH	PASS
simple_value_shortest_form	simple_undefined	lib_cbor_x	default	69756e646566696e6564	69756e646566696e6564	MATCH	PASS
simple_value_shortest_form	simple_undefined	lib_ciborium	default	69756e646566696e6564	69756e646566696e6564	MATCH	PASS
simple_value_shortest_form	simple_undefined	lib_ciborium	canonical	69756e646566696e6564	69756e646566696e6564	MATCH	PASS
tag_shortest_form	tag_0_int1	lib_cbor2	default	c001	c001	MATCH	PASS
tag_shortest_form	tag_0_int1	lib_cbor2	canonical	c001	c001	MATCH	PASS
tag_shortest_form	tag_0_int1	lib_cbor_x	default	c001	c001	MATCH	PASS
tag_shortest_form	tag_0_int1	lib_ciborium	default	c001	c001	MATCH	PASS
tag_shortest_form	tag_0_int1	lib_ciborium	canonical	c001	c001	MATCH	PASS
tag_shortest_form	tag_1_int1	lib_cbor2	default	c101	c101	MATCH	PASS
tag_shortest_form	tag_1_int1	lib_cbor2	canonical	c101	c101	MATCH	PASS
tag_shortest_form	tag_1_int1	lib_cbor_x	default	c101	c101	MATCH	PASS
tag_shortest_form	tag_1_int1	lib_ciborium	default	c101	c101	MATCH	PASS
tag_shortest_form	tag_1_int1	lib_ciborium	canonical	c101	c101	MATCH	PASS
tag_shortest_form	tag_2_int1	lib_cbor2	default	c201	c201	MATCH	PASS
tag_shortest_form	tag_2_int1	lib_cbor2	canonical	c201	c201	MATCH	PASS
tag_shortest_form	tag_2_int1	lib_cbor_x	default	c201	c201	MATCH	PASS
tag_shortest_form	tag_2_int1	lib_ciborium	default	c201	c201	MATCH	PASS
tag_shortest_form	tag_2_int1	lib_ciborium	canonical	c201	c201	MATCH	PASS
tag_shortest_form	tag_3_int1	lib_cbor2	default	c301	c301	MATCH	PASS
tag_shortest_form	tag_3_int1	lib_cbor2	canonical	c301	c301	MATCH	PASS
tag_shortest_form	tag_3_int1	lib_cbor_x	default	c301	c301	MATCH	PASS
tag_shortest_form	tag_3_int1	lib_ciborium	default	c301	c301	MATCH	PASS
tag_shortest_form	tag_3_int1	lib_ciborium	canonical	c301	c301	MATCH	PASS
tag_shortest_form	tag_4_int1	lib_cbor2	default	c401	c401	MATCH	PASS
tag_shortest_form	tag_4_int1	lib_cbor2	canonical	c401	c401	MATCH	PASS
tag_shortest_form	tag_4_int1	lib_cbor_x	default	c401	c401	MATCH	PASS
tag_shortest_form	tag_4_int1	lib_ciborium	default	c401	c401	MATCH	PASS
tag_shortest_form	tag_4_int1	lib_ciborium	canonical	c401	c401	MATCH	PASS
tag_shortest_form	tag_5_int1	lib_cbor2	default	c501	c501	MATCH	PASS
tag_shortest_form	tag_5_int1	lib_cbor2	canonical	c501	c501	MATCH	PASS
tag_shortest_form	tag_5_int1	lib_cbor_x	default	c501	c501	MATCH	PASS
tag_shortest_form	tag_5_int1	lib_ciborium	default	c501	c501	MATCH	PASS
tag_shortest_form	tag_5_int1	lib_ciborium	canonical	c501	c501	MATCH	PASS
tag_shortest_form	tag_21_int1	lib_cbor2	default	d501	d501	MATCH	PASS
tag_shortest_form	tag_21_int1	lib_cbor2	canonical	d501	d501	MATCH	PASS
tag_shortest_form	tag_21_int1	lib_cbor_x	default	d501	d501	MATCH	PASS
tag_shortest_form	tag_21_int1	lib_ciborium	default	d501	d501	MATCH	PASS
tag_shortest_form	tag_21_int1	lib_ciborium	canonical	d501	d501	MATCH	PASS
tag_shortest_form	tag_22_int1	lib_cbor2	default	d601	d601	MATCH	PASS
tag_shortest_form	tag_22_int1	lib_cbor2	canonical	d601	d601	MATCH	PASS
tag_shortest_form	tag_22_int1	lib_cbor_x	default	d601	d601	MATCH	PASS
tag_shortest_form	tag_22_int1	lib_ciborium	default	d601	d601	MATCH	PASS
tag_shortest_form	tag_22_int1	lib_ciborium	canonical	d601	d601	MATCH	PASS
tag_shortest_form	tag_23_int1	lib_cbor2	default	d701	d701	MATCH	PASS
tag_shortest_form	tag_23_int1	lib_cbor2	canonical	d701	d701	MATCH	PASS
tag_shortest_form	tag_23_int1	lib_cbor_x	default	d701	d701	MATCH	PASS
tag_shortest_form	tag_23_int1	lib_ciborium	default	d701	d701	MATCH	PASS
tag_shortest_form	tag_23_int1	lib_ciborium	canonical	d701	d701	MATCH	PASS
tag_shortest_form	tag_24_int1	lib_cbor2	default	d81801	d81801	MATCH	PASS
tag_shortest_form	tag_24_int1	lib_cbor2	canonical	d81801	d81801	MATCH	PASS
tag_shortest_form	tag_24_int1	lib_cbor_x	default	d81801	d81801	MATCH	PASS
tag_shortest_form	tag_24_int1	lib_ciborium	default	d81801	d81801	MATCH	PASS
tag_shortest_form	tag_24_int1	lib_ciborium	canonical	d81801	d81801	MATCH	PASS
tag_shortest_form	tag_25_int1	lib_cbor2	default	d81901	d81901	MATCH	PASS
tag_shortest_form	tag_25_int1	lib_cbor2	canonical	d81901	d81901	MATCH	PASS
tag_shortest_form	tag_25_int1	lib_cbor_x	default	d81901	d81901	MATCH	PASS
tag_shortest_form	tag_25_int1	lib_ciborium	default	d81901	d81901	MATCH	PASS
tag_shortest_form	tag_25_int1	lib_ciborium	canonical	d81901	d81901	MATCH	PASS
tag_shortest_form	tag_32_int1	lib_cbor2	default	d82001	d82001	MATCH	PASS
tag_shortest_form	tag_32_int1	lib_cbor2	canonical	d82001	d82001	MATCH	PASS
tag_shortest_form	tag_32_int1	lib_cbor_x	default	d82001	d82001	MATCH	PASS
tag_shortest_form	tag_32_int1	lib_ciborium	default	d82001	d82001	MATCH	PASS
tag_shortest_form	tag_32_int1	lib_ciborium	canonical	d82001	d82001	MATCH	PASS
tag_shortest_form	tag_33_int1	lib_cbor2	default	d82101	d82101	MATCH	PASS
tag_shortest_form	tag_33_int1	lib_cbor2	canonical	d82101	d82101	MATCH	PASS
tag_shortest_form	tag_33_int1	lib_cbor_x	default	d82101	d82101	MATCH	PASS
tag_shortest_form	tag_33_int1	lib_ciborium	default	d82101	d82101	MATCH	PASS
tag_shortest_form	tag_33_int1	lib_ciborium	canonical	d82101	d82101	MATCH	PASS
tag_shortest_form	tag_34_int1	lib_cbor2	default	d82201	d82201	MATCH	PASS
tag_shortest_form	tag_34_int1	lib_cbor2	canonical	d82201	d82201	MATCH	PASS
tag_shortest_form	tag_34_int1	lib_cbor_x	default	d82201	d82201	MATCH	PASS
tag_shortest_form	tag_34_int1	lib_ciborium	default	d82201	d82201	MATCH	PASS
tag_shortest_form	tag_34_int1	lib_ciborium	canonical	d82201	d82201	MATCH	PASS
tag_shortest_form	tag_36_int1	lib_cbor2	default	d82401	d82401	MATCH	PASS
tag_shortest_form	tag_36_int1	lib_cbor2	canonical	d82401	d82401	MATCH	PASS
tag_shortest_form	tag_36_int1	lib_cbor_x	default	d82401	d82401	MATCH	PASS
tag_shortest_form	tag_36_int1	lib_ciborium	default	d82401	d82401	MATCH	PASS
tag_shortest_form	tag_36_int1	lib_ciborium	canonical	d82401	d82401	MATCH	PASS
tag_shortest_form	tag_255_int1	lib_cbor2	default	d8ff01	d8ff01	MATCH	PASS
tag_shortest_form	tag_255_int1	lib_cbor2	canonical	d8ff01	d8ff01	MATCH	PASS
tag_shortest_form	tag_255_int1	lib_cbor_x	default	d8ff01	d8ff01	MATCH	PASS
tag_shortest_form	tag_255_int1	lib_ciborium	default	d8ff01	d8ff01	MATCH	PASS
tag_shortest_form	tag_255_int1	lib_ciborium	canonical	d8ff01	d8ff01	MATCH	PASS
tag_shortest_form	tag_256_int1	lib_cbor2	default	d9010001	d9010001	MATCH	PASS
tag_shortest_form	tag_256_int1	lib_cbor2	canonical	d9010001	d9010001	MATCH	PASS
tag_shortest_form	tag_256_int1	lib_cbor_x	default	d9010001	d9010001	MATCH	PASS
tag_shortest_form	tag_256_int1	lib_ciborium	default	d9010001	d9010001	MATCH	PASS
tag_shortest_form	tag_256_int1	lib_ciborium	canonical	d9010001	d9010001	MATCH	PASS
tag_shortest_form	tag_55799_int1	lib_cbor2	default	d9d9f701	d9d9f701	MATCH	PASS
tag_shortest_form	tag_55799_int1	lib_cbor2	canonical	d9d9f701	d9d9f701	MATCH	PASS
tag_shortest_form	tag_55799_int1	lib_cbor_x	default	d9d9f701	d9d9f701	MATCH	PASS
tag_shortest_form	tag_55799_int1	lib_ciborium	default	d9d9f701	d9d9f701	MATCH	PASS
tag_shortest_form	tag_55799_int1	lib_ciborium	canonical	d9d9f701	d9d9f701	MATCH	PASS
tag_shortest_form	tag_nested_1_around_1_around_100	lib_cbor2	default	c1c11864	c1c11864	MATCH	PASS
tag_shortest_form	tag_nested_1_around_1_around_100	lib_cbor2	canonical	c1c11864	c1c11864	MATCH	PASS
tag_shortest_form	tag_nested_1_around_1_around_100	lib_cbor_x	default	c1c11864	c1c11864	MATCH	PASS
tag_shortest_form	tag_nested_1_around_1_around_100	lib_ciborium	default	c1c11864	c1c11864	MATCH	PASS
tag_shortest_form	tag_nested_1_around_1_around_100	lib_ciborium	canonical	c1c11864	c1c11864	MATCH	PASS
tag_shortest_form	bignum_2^64	lib_cbor2	default	c249010000000000000000	c249010000000000000000	MATCH	PASS
tag_shortest_form	bignum_2^64	lib_cbor2	canonical	c249010000000000000000	c249010000000000000000	MATCH	PASS
tag_shortest_form	bignum_2^64	lib_cbor_x	default	c249010000000000000000	c2d84049010000000000000000	DIVERGE	SPEC_AMBIGUITY
tag_shortest_form	bignum_2^64	lib_ciborium	default	c249010000000000000000	c249010000000000000000	MATCH	PASS
tag_shortest_form	bignum_2^64	lib_ciborium	canonical	c249010000000000000000	c249010000000000000000	MATCH	PASS
